university,tiktok_account,followers,video_caption,likes,video_comments_count,shares,upload_date,comment_text
Universitas Terbuka,@univterbuka,73100,"🌟 Langkah kecil hari ini bisa jadi awal kesuksesanmu!

Congrats buat kamu yang udah resmi jadi Mahasiswa Baru UT! 🎓✨
Sekarang waktunya bersiap ikut Layanan Pendukung Kesuksesan Belajar Jarak Jauh (LPKBJJ) — rangkaian kegiatan keren biar kamu makin siap kuliah di UT 💻💪

Apa aja sih isinya?
👉 Orientasi Studi Mahasiswa Baru (OSMB) – kenalan sama UT dan cara belajarnya
👉 Pelatihan Keterampilan Belajar Jarak Jauh (PKBJJ) – belajar skill belajar mandiri
👉 Workshop Tugas & Klinik Ujian (WTKU) – WT: Bimbingan tugas biar nugas nggak ngegas 😎 KU: Klinik ujian biar nilai nggak ambyar 💯

📌 Catatan penting:
Jadwal & lokasi LPKBJJ ditanyakan ke UT Daerah kamu, ya! Jangan sampai ketinggalan info pentingnya.

Yuk, ikuti semuanya dan jadi mahasiswa UT yang siap mandiri 🚀
‎
‎-------
‎
‎Semua Bisa Kuliah di Kampus Negeri📚👨🏻‍🎓🧑🏻‍🎓✨
‎Fleksibel Kuliahnya✨, Murah Biayanya, Terjamin Kualitasnya🤩, Terakreditasi A oleh BAN-PT🌟, Tanpa Uang Gedung💵, Tanpa Tes Masuk📝, Tanpa DO🙅🏻
‎
‎www.ut.ac.id
‎
‎📝🧑🏻‍💻Pendaftaran di admisi-sia.ut.ac.id
‎
‎Daaan...Informasi ini jangan berhenti di kamu. Ayo share informasi ini ke seluruh teman-temanmu di Indonesia yaa.. 😊✈🇮🇩
‎
‎#UniversitasTerbuka #KuliahJarakJauh #KuliahOnline #OnlineLearning #KampusNegeri",81,7,5,2025-08-27,Halo kak. Perihal bertanya jadwal dan lokasi OSMB ke UT Daerah tempat kakak teregistrasi (UT Jakarta). Terima kasih CC_Reno
Universitas Terbuka,@univterbuka,73100,"🌟 Langkah kecil hari ini bisa jadi awal kesuksesanmu!

Congrats buat kamu yang udah resmi jadi Mahasiswa Baru UT! 🎓✨
Sekarang waktunya bersiap ikut Layanan Pendukung Kesuksesan Belajar Jarak Jauh (LPKBJJ) — rangkaian kegiatan keren biar kamu makin siap kuliah di UT 💻💪

Apa aja sih isinya?
👉 Orientasi Studi Mahasiswa Baru (OSMB) – kenalan sama UT dan cara belajarnya
👉 Pelatihan Keterampilan Belajar Jarak Jauh (PKBJJ) – belajar skill belajar mandiri
👉 Workshop Tugas & Klinik Ujian (WTKU) – WT: Bimbingan tugas biar nugas nggak ngegas 😎 KU: Klinik ujian biar nilai nggak ambyar 💯

📌 Catatan penting:
Jadwal & lokasi LPKBJJ ditanyakan ke UT Daerah kamu, ya! Jangan sampai ketinggalan info pentingnya.

Yuk, ikuti semuanya dan jadi mahasiswa UT yang siap mandiri 🚀
‎
‎-------
‎
‎Semua Bisa Kuliah di Kampus Negeri📚👨🏻‍🎓🧑🏻‍🎓✨
‎Fleksibel Kuliahnya✨, Murah Biayanya, Terjamin Kualitasnya🤩, Terakreditasi A oleh BAN-PT🌟, Tanpa Uang Gedung💵, Tanpa Tes Masuk📝, Tanpa DO🙅🏻
‎
‎www.ut.ac.id
‎
‎📝🧑🏻‍💻Pendaftaran di admisi-sia.ut.ac.id
‎
‎Daaan...Informasi ini jangan berhenti di kamu. Ayo share informasi ini ke seluruh teman-temanmu di Indonesia yaa.. 😊✈🇮🇩
‎
‎#UniversitasTerbuka #KuliahJarakJauh #KuliahOnline #OnlineLearning #KampusNegeri",81,7,5,2025-08-27,min untuk Sipas Non tatap muka. OSMB nya bisa tidak hadirkan min? bagaimana solusinya ya?
Universitas Terbuka,@univterbuka,73100,"🌟 Langkah kecil hari ini bisa jadi awal kesuksesanmu!

Congrats buat kamu yang udah resmi jadi Mahasiswa Baru UT! 🎓✨
Sekarang waktunya bersiap ikut Layanan Pendukung Kesuksesan Belajar Jarak Jauh (LPKBJJ) — rangkaian kegiatan keren biar kamu makin siap kuliah di UT 💻💪

Apa aja sih isinya?
👉 Orientasi Studi Mahasiswa Baru (OSMB) – kenalan sama UT dan cara belajarnya
👉 Pelatihan Keterampilan Belajar Jarak Jauh (PKBJJ) – belajar skill belajar mandiri
👉 Workshop Tugas & Klinik Ujian (WTKU) – WT: Bimbingan tugas biar nugas nggak ngegas 😎 KU: Klinik ujian biar nilai nggak ambyar 💯

📌 Catatan penting:
Jadwal & lokasi LPKBJJ ditanyakan ke UT Daerah kamu, ya! Jangan sampai ketinggalan info pentingnya.

Yuk, ikuti semuanya dan jadi mahasiswa UT yang siap mandiri 🚀
‎
‎-------
‎
‎Semua Bisa Kuliah di Kampus Negeri📚👨🏻‍🎓🧑🏻‍🎓✨
‎Fleksibel Kuliahnya✨, Murah Biayanya, Terjamin Kualitasnya🤩, Terakreditasi A oleh BAN-PT🌟, Tanpa Uang Gedung💵, Tanpa Tes Masuk📝, Tanpa DO🙅🏻
‎
‎www.ut.ac.id
‎
‎📝🧑🏻‍💻Pendaftaran di admisi-sia.ut.ac.id
‎
‎Daaan...Informasi ini jangan berhenti di kamu. Ayo share informasi ini ke seluruh teman-temanmu di Indonesia yaa.. 😊✈🇮🇩
‎
‎#UniversitasTerbuka #KuliahJarakJauh #KuliahOnline #OnlineLearning #KampusNegeri",81,7,5,2025-08-27,info S2 UT dong periode 2025/2026
Universitas Terbuka,@univterbuka,73100,"Kuliah Hemat, Mutu Hebat di UT! ✨

Dimanapun kamu berada—kota besar, desa kecil, bahkan luar negeri—kuliah di Universitas Terbuka tetap bisa dijalani.

UT hadir dengan sistem daring dan pusat layanan di seluruh Indonesia, memberi akses pendidikan tinggi tanpa batas ruang dan waktu.

Karena semua orang berhak belajar dan berkembang. 🌍📚

-------

Semua Bisa Kuliah di Kampus Negeri📚👨🏻🎓🧑🏻🎓✨
Fleksibel Kuliahnya✨, Murah Biayanya, Terjamin Kualitasnya🤩, Terakreditasi A oleh BAN-PT🌟, Tanpa Uang Gedung💵, Tanpa Tes Masuk📝, Tanpa DO🙅🏻

www.ut.ac.id

📝🧑🏻💻Pendaftaran di admisi-sia.ut.ac.id

Daaan...Informasi ini jangan berhenti di kamu. Ayo share informasi ini ke seluruh Indonesia yaa.. 😊✈🇮🇩

‎#UniversitasTerbuka #KuliahJarakJauh #KuliahOnline #OnlineLearning #KampusNegeri",157,12,20,2025-08-21,"kak mau tanya, kenapa nama ibu saya tidak muncul di PDDIKTI? sebelumnya sudah ada, setelah mau mengurus berkas tiba-tiba tidak muncul. saya sudah mengajukan dilink yg direkomendasikan dan langsung ke UT di tempat saya. Sampai sekarang namanya tidak muncul, tolonglah bantuannya soalnya ini menyangkut pekerjaan ibu saya 🙏"
Universitas Terbuka,@univterbuka,73100,"Kuliah Hemat, Mutu Hebat di UT! ✨

Dimanapun kamu berada—kota besar, desa kecil, bahkan luar negeri—kuliah di Universitas Terbuka tetap bisa dijalani.

UT hadir dengan sistem daring dan pusat layanan di seluruh Indonesia, memberi akses pendidikan tinggi tanpa batas ruang dan waktu.

Karena semua orang berhak belajar dan berkembang. 🌍📚

-------

Semua Bisa Kuliah di Kampus Negeri📚👨🏻🎓🧑🏻🎓✨
Fleksibel Kuliahnya✨, Murah Biayanya, Terjamin Kualitasnya🤩, Terakreditasi A oleh BAN-PT🌟, Tanpa Uang Gedung💵, Tanpa Tes Masuk📝, Tanpa DO🙅🏻

www.ut.ac.id

📝🧑🏻💻Pendaftaran di admisi-sia.ut.ac.id

Daaan...Informasi ini jangan berhenti di kamu. Ayo share informasi ini ke seluruh Indonesia yaa.. 😊✈🇮🇩

‎#UniversitasTerbuka #KuliahJarakJauh #KuliahOnline #OnlineLearning #KampusNegeri",157,12,20,2025-08-21,halooo masij bisa daftar kah?
Universitas Terbuka,@univterbuka,73100,"Kuliah Hemat, Mutu Hebat di UT! ✨

Dimanapun kamu berada—kota besar, desa kecil, bahkan luar negeri—kuliah di Universitas Terbuka tetap bisa dijalani.

UT hadir dengan sistem daring dan pusat layanan di seluruh Indonesia, memberi akses pendidikan tinggi tanpa batas ruang dan waktu.

Karena semua orang berhak belajar dan berkembang. 🌍📚

-------

Semua Bisa Kuliah di Kampus Negeri📚👨🏻🎓🧑🏻🎓✨
Fleksibel Kuliahnya✨, Murah Biayanya, Terjamin Kualitasnya🤩, Terakreditasi A oleh BAN-PT🌟, Tanpa Uang Gedung💵, Tanpa Tes Masuk📝, Tanpa DO🙅🏻

www.ut.ac.id

📝🧑🏻💻Pendaftaran di admisi-sia.ut.ac.id

Daaan...Informasi ini jangan berhenti di kamu. Ayo share informasi ini ke seluruh Indonesia yaa.. 😊✈🇮🇩

‎#UniversitasTerbuka #KuliahJarakJauh #KuliahOnline #OnlineLearning #KampusNegeri",157,12,20,2025-08-21,"Alhamdulillah anak saya msuk UT,skarang mau msuk semester 3"
Universitas Terbuka,@univterbuka,73100,"Kuliah Hemat, Mutu Hebat di UT! ✨

Dimanapun kamu berada—kota besar, desa kecil, bahkan luar negeri—kuliah di Universitas Terbuka tetap bisa dijalani.

UT hadir dengan sistem daring dan pusat layanan di seluruh Indonesia, memberi akses pendidikan tinggi tanpa batas ruang dan waktu.

Karena semua orang berhak belajar dan berkembang. 🌍📚

-------

Semua Bisa Kuliah di Kampus Negeri📚👨🏻🎓🧑🏻🎓✨
Fleksibel Kuliahnya✨, Murah Biayanya, Terjamin Kualitasnya🤩, Terakreditasi A oleh BAN-PT🌟, Tanpa Uang Gedung💵, Tanpa Tes Masuk📝, Tanpa DO🙅🏻

www.ut.ac.id

📝🧑🏻💻Pendaftaran di admisi-sia.ut.ac.id

Daaan...Informasi ini jangan berhenti di kamu. Ayo share informasi ini ke seluruh Indonesia yaa.. 😊✈🇮🇩

‎#UniversitasTerbuka #KuliahJarakJauh #KuliahOnline #OnlineLearning #KampusNegeri",157,12,20,2025-08-21,Kakaa aku kuliah disituu
Universitas Terbuka,@univterbuka,73100,"Kuliah Hemat, Mutu Hebat di UT! ✨

Dimanapun kamu berada—kota besar, desa kecil, bahkan luar negeri—kuliah di Universitas Terbuka tetap bisa dijalani.

UT hadir dengan sistem daring dan pusat layanan di seluruh Indonesia, memberi akses pendidikan tinggi tanpa batas ruang dan waktu.

Karena semua orang berhak belajar dan berkembang. 🌍📚

-------

Semua Bisa Kuliah di Kampus Negeri📚👨🏻🎓🧑🏻🎓✨
Fleksibel Kuliahnya✨, Murah Biayanya, Terjamin Kualitasnya🤩, Terakreditasi A oleh BAN-PT🌟, Tanpa Uang Gedung💵, Tanpa Tes Masuk📝, Tanpa DO🙅🏻

www.ut.ac.id

📝🧑🏻💻Pendaftaran di admisi-sia.ut.ac.id

Daaan...Informasi ini jangan berhenti di kamu. Ayo share informasi ini ke seluruh Indonesia yaa.. 😊✈🇮🇩

‎#UniversitasTerbuka #KuliahJarakJauh #KuliahOnline #OnlineLearning #KampusNegeri",157,12,20,2025-08-21,"ka mau tanya,bisa alih jenjang dari D3 ke S1 ngga ya?"
Universitas Gadjah Mada,@ugm.id,626200,"Kawan UGM udah tau informasinya belum? 🤔

Yuk jalan-jalan keliling kampus pake PIT UGM 😍 Selain bikin badan lebih bugar, lingkungan kampus juga jadi terjaga 🤩 #ugm #ugmjogja",1038,38,28,2025-10-29,ceilah universitas idaman lewat🤭🤭
Universitas Gadjah Mada,@ugm.id,626200,"Kawan UGM udah tau informasinya belum? 🤔

Yuk jalan-jalan keliling kampus pake PIT UGM 😍 Selain bikin badan lebih bugar, lingkungan kampus juga jadi terjaga 🤩 #ugm #ugmjogja",1038,38,28,2025-10-29,pertama nih
Universitas Gadjah Mada,@ugm.id,626200,"Kawan UGM udah tau informasinya belum? 🤔

Yuk jalan-jalan keliling kampus pake PIT UGM 😍 Selain bikin badan lebih bugar, lingkungan kampus juga jadi terjaga 🤩 #ugm #ugmjogja",1038,38,28,2025-10-29,ugm kampuss impiannn kuu masyallah 😁
Universitas Gadjah Mada,@ugm.id,626200,"Kawan UGM udah tau informasinya belum? 🤔

Yuk jalan-jalan keliling kampus pake PIT UGM 😍 Selain bikin badan lebih bugar, lingkungan kampus juga jadi terjaga 🤩 #ugm #ugmjogja",1038,38,28,2025-10-29,ugm tunggu aku disitu yaa🤍
Universitas Gadjah Mada,@ugm.id,626200,"Kawan UGM udah tau informasinya belum? 🤔

Yuk jalan-jalan keliling kampus pake PIT UGM 😍 Selain bikin badan lebih bugar, lingkungan kampus juga jadi terjaga 🤩 #ugm #ugmjogja",1038,38,28,2025-10-29,ugm trimaaa akuuu
Universitas Gadjah Mada,@ugm.id,626200,"Selamat Hari Sumpah Pemuda, Kawan UGM!🇮🇩

Coba dong sebutin gimana caramu meneruskan semangat Sumpah Pemuda?!🤩 #ugm #ugmjogja",619,11,21,2025-10-28,ke dua nih min
Universitas Gadjah Mada,@ugm.id,626200,"Selamat Hari Sumpah Pemuda, Kawan UGM!🇮🇩

Coba dong sebutin gimana caramu meneruskan semangat Sumpah Pemuda?!🤩 #ugm #ugmjogja",619,11,21,2025-10-28,universitas impian💫
Universitas Gadjah Mada,@ugm.id,626200,"Selamat Hari Sumpah Pemuda, Kawan UGM!🇮🇩

Coba dong sebutin gimana caramu meneruskan semangat Sumpah Pemuda?!🤩 #ugm #ugmjogja",619,11,21,2025-10-28,KAK TUTOR MASUK UGM PLS💔🥰
Universitas Gadjah Mada,@ugm.id,626200,"Selamat Hari Sumpah Pemuda, Kawan UGM!🇮🇩

Coba dong sebutin gimana caramu meneruskan semangat Sumpah Pemuda?!🤩 #ugm #ugmjogja",619,11,21,2025-10-28,ih ada kakak2 teknis psm🤭
Universitas Gadjah Mada,@ugm.id,626200,"Selamat Hari Sumpah Pemuda, Kawan UGM!🇮🇩

Coba dong sebutin gimana caramu meneruskan semangat Sumpah Pemuda?!🤩 #ugm #ugmjogja",619,11,21,2025-10-28,DOAINN AKU YAA TEMAN TEMAN BIAR BISA KULIAH DI UGM PLISS 🥺✨
Universitas Gadjah Mada,@ugm.id,626200,"Akhirnya bisa menikmati jalanan indah di UGM sebagai mahasiswa🥹

Apa hal yang paling Kawan UGM impikan untuk dilakukan di UGM? Yuk, tulis di kolom komentar🥰 #ugm #ugmjogja",3655,43,153,2025-10-27,"PERTAMA, KETERIMA UGM"
Universitas Gadjah Mada,@ugm.id,626200,"Akhirnya bisa menikmati jalanan indah di UGM sebagai mahasiswa🥹

Apa hal yang paling Kawan UGM impikan untuk dilakukan di UGM? Yuk, tulis di kolom komentar🥰 #ugm #ugmjogja",3655,43,153,2025-10-27,ah kamu kemaren nolak aku mentah mentah
Universitas Gadjah Mada,@ugm.id,626200,"Akhirnya bisa menikmati jalanan indah di UGM sebagai mahasiswa🥹

Apa hal yang paling Kawan UGM impikan untuk dilakukan di UGM? Yuk, tulis di kolom komentar🥰 #ugm #ugmjogja",3655,43,153,2025-10-27,"in 2026, can u be mine? 🥹🥹"
Universitas Gadjah Mada,@ugm.id,626200,"Akhirnya bisa menikmati jalanan indah di UGM sebagai mahasiswa🥹

Apa hal yang paling Kawan UGM impikan untuk dilakukan di UGM? Yuk, tulis di kolom komentar🥰 #ugm #ugmjogja",3655,43,153,2025-10-27,WE CAN GUYS!
Universitas Gadjah Mada,@ugm.id,626200,"Akhirnya bisa menikmati jalanan indah di UGM sebagai mahasiswa🥹

Apa hal yang paling Kawan UGM impikan untuk dilakukan di UGM? Yuk, tulis di kolom komentar🥰 #ugm #ugmjogja",3655,43,153,2025-10-27,"oh ugm, i wish"
Universitas Gadjah Mada,@ugm.id,626200,Tips survive kuliah di UGM?!🧐 Gampang banget loh caranya😍 Yuk Kawan UGM simakkk! #ugm #ugmjogja,2260,48,158,2025-10-24,"ga harus ugm❎
ga,harus ugm✅"
Universitas Gadjah Mada,@ugm.id,626200,Tips survive kuliah di UGM?!🧐 Gampang banget loh caranya😍 Yuk Kawan UGM simakkk! #ugm #ugmjogja,2260,48,158,2025-10-24,ugm tunggu aku yaaa🤍🤍🤍
Universitas Gadjah Mada,@ugm.id,626200,Tips survive kuliah di UGM?!🧐 Gampang banget loh caranya😍 Yuk Kawan UGM simakkk! #ugm #ugmjogja,2260,48,158,2025-10-24,"izin nanya kak, ugm tuh nerima lulusan ponpes ga ya?"
Universitas Gadjah Mada,@ugm.id,626200,Tips survive kuliah di UGM?!🧐 Gampang banget loh caranya😍 Yuk Kawan UGM simakkk! #ugm #ugmjogja,2260,48,158,2025-10-24,padahal gak follow tapi lewat mlulu.. maksud nya apa ini UGM? 😭😭
Universitas Gadjah Mada,@ugm.id,626200,Tips survive kuliah di UGM?!🧐 Gampang banget loh caranya😍 Yuk Kawan UGM simakkk! #ugm #ugmjogja,2260,48,158,2025-10-24,first
Universitas Gadjah Mada,@ugm.id,626200,"Selamat atas wisuda pascasarjana UGM. Semoga kesuksesan selalu menyertai perjalanan wisudawan dan wisudawati🥰

#ugm",435,16,24,2025-10-22,ugm nerima lulusan SMK ga?😭🙏
Universitas Gadjah Mada,@ugm.id,626200,"Selamat atas wisuda pascasarjana UGM. Semoga kesuksesan selalu menyertai perjalanan wisudawan dan wisudawati🥰

#ugm",435,16,24,2025-10-22,"yaAllah melihat masa depann, semogaa bisaa🥺🥺🥺🥺"
Universitas Gadjah Mada,@ugm.id,626200,"Selamat atas wisuda pascasarjana UGM. Semoga kesuksesan selalu menyertai perjalanan wisudawan dan wisudawati🥰

#ugm",435,16,24,2025-10-22,"first, bismillah UGM"
Universitas Gadjah Mada,@ugm.id,626200,"Selamat atas wisuda pascasarjana UGM. Semoga kesuksesan selalu menyertai perjalanan wisudawan dan wisudawati🥰

#ugm",435,16,24,2025-10-22,"ke 4 kakk,pecinta mu 😻"
Universitas Gadjah Mada,@ugm.id,626200,"Selamat atas wisuda pascasarjana UGM. Semoga kesuksesan selalu menyertai perjalanan wisudawan dan wisudawati🥰

#ugm",435,16,24,2025-10-22,Keren kak 🤗
Universitas Gadjah Mada,@ugm.id,626200,Momen haru menyelimuti Wisuda Program Pascasarjana kali ini. Mari kita doakan yang terbaik bagi almarhum serta keluarga yang telah ditinggalkan🖤🕊️,8633,58,404,2025-10-21,tragedi berpulang nya knp min?
Universitas Gadjah Mada,@ugm.id,626200,Momen haru menyelimuti Wisuda Program Pascasarjana kali ini. Mari kita doakan yang terbaik bagi almarhum serta keluarga yang telah ditinggalkan🖤🕊️,8633,58,404,2025-10-21,"kakk km kerenn, km udh ga ada tapi masih bisa membanggakan kak 🥺

"
Universitas Gadjah Mada,@ugm.id,626200,Momen haru menyelimuti Wisuda Program Pascasarjana kali ini. Mari kita doakan yang terbaik bagi almarhum serta keluarga yang telah ditinggalkan🖤🕊️,8633,58,404,2025-10-21,gelar MA jurusan apa
Universitas Gadjah Mada,@ugm.id,626200,Momen haru menyelimuti Wisuda Program Pascasarjana kali ini. Mari kita doakan yang terbaik bagi almarhum serta keluarga yang telah ditinggalkan🖤🕊️,8633,58,404,2025-10-21,"naratornya sampe tahan tangis, turut berduka untuk almarhum 😭"
Universitas Gadjah Mada,@ugm.id,626200,Momen haru menyelimuti Wisuda Program Pascasarjana kali ini. Mari kita doakan yang terbaik bagi almarhum serta keluarga yang telah ditinggalkan🖤🕊️,8633,58,404,2025-10-21,😭😭😭😭 semoga Allah tempatkan di surga Allah tp kamu hebat nak tetep membuat orang tuamu bangga🤲
Universitas Gadjah Mada,@ugm.id,626200,"❌Maybe in another life
✅Kita usahakan S2 di UGM

#SudutUGM kali ini kita berkeliling di Gedung Pascasarjana UGM, kira-kira siapa nih Kawan UGM yang pengen S2 di sini?🥹

#ugm #ugmyogyakarta",141400,1743,6466,2025-10-18,"s1 ui+ugm
s2 itb+unpad
s3 yonsei+oxford
bismillah 🤲🏻"
Universitas Gadjah Mada,@ugm.id,626200,"❌Maybe in another life
✅Kita usahakan S2 di UGM

#SudutUGM kali ini kita berkeliling di Gedung Pascasarjana UGM, kira-kira siapa nih Kawan UGM yang pengen S2 di sini?🥹

#ugm #ugmyogyakarta",141400,1743,6466,2025-10-18,"tapi..
s2 ga ada pionirnyaaa 🥺"
Universitas Gadjah Mada,@ugm.id,626200,"❌Maybe in another life
✅Kita usahakan S2 di UGM

#SudutUGM kali ini kita berkeliling di Gedung Pascasarjana UGM, kira-kira siapa nih Kawan UGM yang pengen S2 di sini?🥹

#ugm #ugmyogyakarta",141400,1743,6466,2025-10-18,"kalau langsung jadi rektor UGM boleh min ??? maaf gugup 🙏🏻

"
Universitas Gadjah Mada,@ugm.id,626200,"❌Maybe in another life
✅Kita usahakan S2 di UGM

#SudutUGM kali ini kita berkeliling di Gedung Pascasarjana UGM, kira-kira siapa nih Kawan UGM yang pengen S2 di sini?🥹

#ugm #ugmyogyakarta",141400,1743,6466,2025-10-18,pengen bgt kuliah di UGM tapi kuliah di UGM harga nya mahal😭😭
Universitas Gadjah Mada,@ugm.id,626200,"❌Maybe in another life
✅Kita usahakan S2 di UGM

#SudutUGM kali ini kita berkeliling di Gedung Pascasarjana UGM, kira-kira siapa nih Kawan UGM yang pengen S2 di sini?🥹

#ugm #ugmyogyakarta",141400,1743,6466,2025-10-18,"
pengen kuliah di UGM tapi ga nyoba daftar"
Universitas Gadjah Mada,@ugm.id,626200,Sayaaang! Jangan lupa makan ya Kawan UGM sayaang😆💙 Lebih enak lagi kalau makannya di Pujale nih😋 #LifeatUGM #ugm,1103,29,81,2025-10-17,ugm wait for me
Universitas Gadjah Mada,@ugm.id,626200,Sayaaang! Jangan lupa makan ya Kawan UGM sayaang😆💙 Lebih enak lagi kalau makannya di Pujale nih😋 #LifeatUGM #ugm,1103,29,81,2025-10-17,pertama
Universitas Gadjah Mada,@ugm.id,626200,Sayaaang! Jangan lupa makan ya Kawan UGM sayaang😆💙 Lebih enak lagi kalau makannya di Pujale nih😋 #LifeatUGM #ugm,1103,29,81,2025-10-17,"UGM, AKU BELAJAR SUNGGUH SUNGGUH BUAT KAMUU, TUNGGU AKUU YAA
"
Universitas Gadjah Mada,@ugm.id,626200,Sayaaang! Jangan lupa makan ya Kawan UGM sayaang😆💙 Lebih enak lagi kalau makannya di Pujale nih😋 #LifeatUGM #ugm,1103,29,81,2025-10-17,"sayanggggg
terima aku di ugm yaa,,,,
"
Universitas Gadjah Mada,@ugm.id,626200,Sayaaang! Jangan lupa makan ya Kawan UGM sayaang😆💙 Lebih enak lagi kalau makannya di Pujale nih😋 #LifeatUGM #ugm,1103,29,81,2025-10-17,"️
grcpp minn
"
Universitas Gadjah Mada,@ugm.id,626200,"Yuk terapkan tepuk foodwaste versi Kawan UGM!🤭🫶 Kalo makan wajib dihabiskan dan selalu bawa botol minum kemana-mana✅
",332,14,15,2025-10-16,"ke 7
"
Universitas Gadjah Mada,@ugm.id,626200,"Yuk terapkan tepuk foodwaste versi Kawan UGM!🤭🫶 Kalo makan wajib dihabiskan dan selalu bawa botol minum kemana-mana✅
",332,14,15,2025-10-16,"min tunggu aku ya nanti insyaallah kuliah di ugm
"
Universitas Gadjah Mada,@ugm.id,626200,"Yuk terapkan tepuk foodwaste versi Kawan UGM!🤭🫶 Kalo makan wajib dihabiskan dan selalu bawa botol minum kemana-mana✅
",332,14,15,2025-10-16,"sebelum fyp
"
Universitas Gadjah Mada,@ugm.id,626200,"Yuk terapkan tepuk foodwaste versi Kawan UGM!🤭🫶 Kalo makan wajib dihabiskan dan selalu bawa botol minum kemana-mana✅
",332,14,15,2025-10-16,pertama
Universitas Gadjah Mada,@ugm.id,626200,"Yuk terapkan tepuk foodwaste versi Kawan UGM!🤭🫶 Kalo makan wajib dihabiskan dan selalu bawa botol minum kemana-mana✅
",332,14,15,2025-10-16,"Universitas Fav kuu 💗🫶🫶
"
Universitas Gadjah Mada,@ugm.id,626200,"Kawan UGM ada yang bisa ikutan nebak ga nih? Tulis di kolom komentar yaa! 🤩 #ugm
",1425,34,27,2025-10-15,kak kalau masuk ugm jalur yg gampang jalur apa kak?
